Lemma,Soort,Standaard,Aangetroffen,URI
lamp,voorwerp,lampen,lampen,https://data.goldenagents.org/boedellexicon/voorwerp/lamp
lamp,voorwerp,lampje,lampje,https://data.goldenagents.org/boedellexicon/voorwerp/lamp
lampenblaker,voorwerp,lampenblaker,lampenblaker,https://data.goldenagents.org/boedellexicon/voorwerp/lampenblaker
lampet,voorwerp,lampet,lampet,https://data.goldenagents.org/boedellexicon/voorwerp/lampet
lampet,voorwerp,lampetten,lampetten,https://data.goldenagents.org/boedellexicon/voorwerp/lampet
lampetschotel,voorwerp,lampetschotel,lampetschotel,https://data.goldenagents.org/boedellexicon/voorwerp/lampetschotel
lampetschotel,voorwerp,lampetschotels,lampetschotels,https://data.goldenagents.org/boedellexicon/voorwerp/lampetschotel
landkaart,voorwerp,landkaart,landkaert,https://data.goldenagents.org/boedellexicon/voorwerp/landkaart
landkaart,voorwerp,landkaarten,landkaerten,https://data.goldenagents.org/boedellexicon/voorwerp/landkaart
landkaart,voorwerp,landkaartje,,https://data.goldenagents.org/boedellexicon/voorwerp/landkaart
landmeter,beroep,landmeter,lantmeeter,https:/www.vondel.humanities.uva.nl/ecartico/occupations/136
landschap,voorstelling,landschap,landtschap,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschap,lantschap,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschap,lantschappe,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschap,lantschaps,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,landschapje,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,landschaptien,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,landtschappien,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,landtschappjen,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschapge,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschapgen,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschapie,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschapje,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschapken,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschappge,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschappien,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschappje,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapje,lantschapyen,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapjes,landschapjens,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapjes,landschaptjens,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapjes,lantschapgens,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapjes,lantschapjens,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschapjes,lantschappgens,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschappen,landtschappen,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschap,voorstelling,landschappen,lantschappen,https://data.goldenagents.org/boedellexicon/voorstelling/landschap
landschapsschilderij,voorwerp,landschapsschilderij,lantschappen-schilderij,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderij,lantschapschilderij,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderij,lantschapschilderije,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderij,lantschapschildery,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderijen,lantschapschilderijen,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderijtje,landschapschilderijtje,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderijtje,lantschapschilderijtge,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderijtje,lantschapschilderijtgen,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
landschapsschilderij,voorwerp,landschapsschilderijtje,lantschapschilderijtje,https://data.goldenagents.org/boedellexicon/voorwerp/landschapsschilderij
lang,eigenschap,lang,langh,https://data.goldenagents.org/boedellexicon/eigenschap/lang
lang,eigenschap,lange,langhe,https://data.goldenagents.org/boedellexicon/eigenschap/lang
langwerpig,eigenschap,langwerpig,lanckwerpich,https://data.goldenagents.org/boedellexicon/eigenschap/langwerpig
langwerpig,eigenschap,langwerpig,langhwerpich,https://data.goldenagents.org/boedellexicon/eigenschap/langwerpig
langwerpig,eigenschap,langwerpig,langwerpigh,https://data.goldenagents.org/boedellexicon/eigenschap/langwerpig
langwerpig,eigenschap,langwerpige,lanckwerpige,https://data.goldenagents.org/boedellexicon/eigenschap/langwerpig
lantaarn,voorwerp,lantaarn,lantaren,https://data.goldenagents.org/boedellexicon/voorwerp/lantaarn
lantaarn,voorwerp,lantaarn,lanteerne,https://data.goldenagents.org/boedellexicon/voorwerp/lantaarn
lantaarn,voorwerp,lantaarns,lanterens,https://data.goldenagents.org/boedellexicon/voorwerp/lantaarn
lantaarn,voorwerp,lantaarntje,lantarentje,https://data.goldenagents.org/boedellexicon/voorwerp/lantaarn
lantaarn,voorwerp,lantaarntjes,lantarentjes,https://data.goldenagents.org/boedellexicon/voorwerp/lantaarn
lantaarnmaker,beroep,lantaarnmaker,,https://www.vondel.humanities.uva.nl/ecartico/occupations/1482
lap,voorwerp,lap,lap,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lapje,lapgen,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lapje,lapje,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lapje,lappjen,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lapjes,lapgens,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lapjes,lapjens,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lapjes,lappjens,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lap,voorwerp,lappen,lappen,https://data.goldenagents.org/boedellexicon/voorwerp/lap
lat,voorwerp,lat,,https://data.goldenagents.org/boedellexicon/voorwerp/lat
lat,voorwerp,latjes,latjens,https://data.goldenagents.org/boedellexicon/voorwerp/lat
lat,voorwerp,latten,latten,https://data.goldenagents.org/boedellexicon/voorwerp/lat
lavendel,stofnaam,lavendel,lavendel,https://data.goldenagents.org/boedellexicon/stofnaam/lavendel
Lazarus,eigennaam,Lazarus,Lasaris,https://data.goldenagents.org/boedellexicon/eigennaam/Lazarus
Lazarus,eigennaam,Lazarus,Lazari,https://data.goldenagents.org/boedellexicon/eigennaam/Lazarus
Lazarus opwekking,voorstelling,Lazarus opwekking,Lazarus Opwecking,https://data.goldenagents.org/boedellexicon/voorstelling/Lazarus_opwekking
Lazarus opwekking,voorstelling,Lazarus opwekking,Lazarus Opweckingh,https://data.goldenagents.org/boedellexicon/voorstelling/Lazarus_opwekking
lebelbord,voorwerp,lepelbord,lepelbort,https://data.goldenagents.org/boedellexicon/voorwerp/lebelbord
lebelbord,voorwerp,lepelborden,,https://data.goldenagents.org/boedellexicon/voorwerp/lebelbord
Leckerbeetje,voorstelling,Leckerbeetje,Leckerbeetien,https://data.goldenagents.org/boedellexicon/voorstelling/Leckerbeetje
Leckerbeetje,voorstelling,Leckerbeetje,Leckerbeetje,https://data.goldenagents.org/boedellexicon/voorstelling/Leckerbeetje
ledikant,voorwerp,ledikant,ledecant,https://data.goldenagents.org/boedellexicon/voorwerp/ledikant
ledikant,voorwerp,ledikant,ledekant,https://data.goldenagents.org/boedellexicon/voorwerp/ledikant
ledikant,voorwerp,ledikantje,,https://data.goldenagents.org/boedellexicon/voorwerp/ledikant
ledikant,voorwerp,ledikantjes,,https://data.goldenagents.org/boedellexicon/voorwerp/ledikant
leer,stofnaam,leren,leere,https://data.goldenagents.org/boedellexicon/stofnaam/leer
leerkoper,beroep,leerkoper,leercoper,https:/www.vondel.humanities.uva.nl/ecartico/occupations/355
leerlooier,beroep,leerlooier,leerloyer,https://www.vondel.humanities.uva.nl/ecartico/occupations/768
leerlooier,beroep,looier,loijer,https://www.vondel.humanities.uva.nl/ecartico/occupations/768
leerlooier,beroep,looier,loyer,https://www.vondel.humanities.uva.nl/ecartico/occupations/768
leeuw,dier,leeuw,leeu,https://data.goldenagents.org/boedellexicon/dier/leeuw
leeuw,dier,leeuw,leeuw,https://data.goldenagents.org/boedellexicon/dier/leeuw
leeuw,dier,leeuwtjes,leeuwtjens,https://data.goldenagents.org/boedellexicon/dier/leeuw
leeuw,dier,leeuwtjes,leeuwtjes,https://data.goldenagents.org/boedellexicon/dier/leeuw
leeuwerikskooi,voorwerp,leeuwerikskooi,leeuwerixkouw,https://data.goldenagents.org/boedellexicon/voorwerp/leeuwerikskooi
legatuur,stofnaam,legatuur,legatuijr,https://data.goldenagents.org/boedellexicon/stofnaam/legatuur
legatuurwerker,beroep,legatuurwerker,legatuijr wercker,https:/www.vondel.humanities.uva.nl/ecartico/occupations/889
legendeboek,voorwerp,legendeboek,legendeboeck,https://data.goldenagents.org/boedellexicon/voorwerp/legendeboek
legerstukje,voorstelling,legerstukje,legerstuckje,https://data.goldenagents.org/boedellexicon/voorstelling/legerstukje
legerstukje,voorstelling,legerstukjes,legerstuckjes,https://data.goldenagents.org/boedellexicon/voorstelling/legerstukje
lei,stofnaam,leien,leijen,https://data.goldenagents.org/boedellexicon/stofnaam/lei
lepel,voorwerp,lepel,lepel,https://data.goldenagents.org/boedellexicon/voorwerp/lepel
lepel,voorwerp,lepels,leepels,https://data.goldenagents.org/boedellexicon/voorwerp/lepel
lepel,voorwerp,lepels,lepels,https://data.goldenagents.org/boedellexicon/voorwerp/lepel
lepel,voorwerp,lepeltje,lepeltje,https://data.goldenagents.org/boedellexicon/voorwerp/lepel
lepel,voorwerp,lepeltjes,lepeltjens,https://data.goldenagents.org/boedellexicon/voorwerp/lepel
lepelhuis,voorwerp,lepelhuis,lepelhuijsje,https://data.goldenagents.org/boedellexicon/voorwerp/lepelhuis
lessenaar,voorwerp,lessenaar,lessenaer,https://data.goldenagents.org/boedellexicon/voorwerp/lessenaar
lessenaar,voorwerp,lessenaars,lessenaers,https://data.goldenagents.org/boedellexicon/voorwerp/lessenaar
licht,eigenschap,licht,,https://data.goldenagents.org/boedellexicon/eigenschap/licht
licht,eigenschap,lichte,,https://data.goldenagents.org/boedellexicon/eigenschap/licht
lichterman,beroep,lichterman,,https:/www.vondel.humanities.uva.nl/ecartico/occupations/939
lid,voorwerp,lid,lit,https://data.goldenagents.org/boedellexicon/voorwerp/lid
lid,voorwerp,lid,litt,https://data.goldenagents.org/boedellexicon/voorwerp/lid
lid,voorwerp,lid,litte,https://data.goldenagents.org/boedellexicon/voorwerp/lid
lid,voorwerp,lidden,lidtten,https://data.goldenagents.org/boedellexicon/voorwerp/lid
Lieve-Vrouwebeeld,voorwerp,Lieve-Vrouwebeeld,Lieve-Vrouwenbeelt,https://data.goldenagents.org/boedellexicon/voorwerp/Lieve-Vrouwebeeld
Lieve-Vrouwebeeld,voorwerp,Lieve-Vrouwebeeldje,Lieve-Vrous-beeldtje,https://data.goldenagents.org/boedellexicon/voorwerp/Lieve-Vrouwebeeld
Lieve-Vrouwebeeld,voorwerp,Lieve-Vrouwtje,Lieve Vrouwtgen,https://data.goldenagents.org/boedellexicon/voorwerp/Lieve-Vrouwebeeld
lijf,voorwerp,lijfje,lijffgen,https://data.goldenagents.org/boedellexicon/voorwerp/lijf
lijfrentebrief,voorwerp,lijfrentebrief,lijffrentebrieff,https://data.goldenagents.org/boedellexicon/voorwerp/lijfrentebrief
lijndraaier,beroep,lijndraaier,lijndraijer,https:/www.vondel.humanities.uva.nl/ecartico/occupations/559
lijnwaad,stofnaam,lijnwaad,lijnwaat,https://data.goldenagents.org/boedellexicon/stofnaam/lijnwaad
lijnwaad,stofnaam,lijnwaad,lijnwaet,https://data.goldenagents.org/boedellexicon/stofnaam/lijnwaad
lijnwaad,stofnaam,lijnwaad,lijwaet,https://data.goldenagents.org/boedellexicon/stofnaam/lijnwaad
lijnwaad,stofnaam,lijnwaden,lijnwate,https://data.goldenagents.org/boedellexicon/stofnaam/lijnwaad
lijst,voorwerp,lijst,leijst,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijst,lijst,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijst,lijste,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijst,lyst,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijsten,lijsten,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijsten,lysten,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijstje,lijstgen,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijstje,lysge,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijstje,lystgen,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijstjes,lijsgens,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
lijst,voorwerp,lijstjes,lijstjens,https://data.goldenagents.org/boedellexicon/voorwerp/lijst
linkermand,voorwerp,linkermandjes,linckermantgens,https://data.goldenagents.org/boedellexicon/voorwerp/linkermand
linnen,stofnaam,linnen,linden,https://data.goldenagents.org/boedellexicon/stofnaam/linnen
linnen,stofnaam,linnen,linne,https://data.goldenagents.org/boedellexicon/stofnaam/linnen
linnen,stofnaam,linnen,linnen,https://data.goldenagents.org/boedellexicon/stofnaam/linnen
linnen,stofnaam,linnen,linien,https://data.goldenagents.org/boedellexicon/stofnaam/linnen
linnenwerk,categorie,linnenwerk,lindenwerck,https://data.goldenagents.org/boedellexicon/categorie/linnenwerk
linnenwerk,categorie,linnenwerk,lindewerck,https://data.goldenagents.org/boedellexicon/categorie/linnenwerk
linnenwerk,categorie,linnenwerk,linnenwerck,https://data.goldenagents.org/boedellexicon/categorie/linnenwerk
linnenwever,beroep,linnenwever,lindewever,https:/www.vondel.humanities.uva.nl/ecartico/occupations/657
linnenwever,beroep,linnenwever,,https:/www.vondel.humanities.uva.nl/ecartico/occupations/657
linnenwinkel,vertrek,linnenwinkel,lindenwinckel,https://data.goldenagents.org/boedellexicon/vertrek/linnenwinkel
linnenwinkel,vertrek,linnenwinkel,lindewinckel,https://data.goldenagents.org/boedellexicon/vertrek/linnenwinkel
lint,voorwerp,lint,,https://data.goldenagents.org/boedellexicon/voorwerp/lint
lint,voorwerp,linten,linten,https://data.goldenagents.org/boedellexicon/voorwerp/lint
lint,voorwerp,linten,lintten,https://data.goldenagents.org/boedellexicon/voorwerp/lint
lint,voorwerp,lintje,lindje,https://data.goldenagents.org/boedellexicon/voorwerp/lint
livreikoord,voorwerp,livreikoord,levereijkoort,https://data.goldenagents.org/boedellexicon/voorwerp/livreikoord
lob,voorwerp,lobben,lobben,https://data.goldenagents.org/boedellexicon/voorwerp/lob
lob,voorwerp,lobben,lubben,https://data.goldenagents.org/boedellexicon/voorwerp/lob
lob,voorwerp,lobbetjes,lobbekens,https://data.goldenagents.org/boedellexicon/voorwerp/lob
lobbendoos,voorwerp,lobbendozen,lobbedoossen,https://data.goldenagents.org/boedellexicon/voorwerp/lobbendoos
lood,stofnaam,loden,looden,https://data.goldenagents.org/boedellexicon/stofnaam/lood
lood,stofnaam,lood,loot,https://data.goldenagents.org/boedellexicon/stofnaam/lood
lood,stofnaam,lood,loot,https://data.goldenagents.org/boedellexicon/stofnaam/lood
loodgieter,beroep,loodgieter,lootgieter,https:/www.vondel.humanities.uva.nl/ecartico/occupations/422
loodgieter,beroep,loodgieters,lootgieters,https:/www.vondel.humanities.uva.nl/ecartico/occupations/422
loodsman,beroep,loods,loots,https://www.vondel.humanities.uva.nl/ecartico/occupations/1438
loodsman,beroep,loodsman,lootsman,https://www.vondel.humanities.uva.nl/ecartico/occupations/1438
loodwerk,categorie,loodwerk,lootwerk,https://data.goldenagents.org/boedellexicon/categorie/loodwerk
loogborstel,voorwerp,loogborstel,looghborstel,https://data.goldenagents.org/boedellexicon/voorwerp/loogborstel
loogborstel,voorwerp,loogborstels,looghborstels,https://data.goldenagents.org/boedellexicon/voorwerp/loogborstel
loopspit,voorwerp,loopspit,loopspit,https://data.goldenagents.org/boedellexicon/voorwerp/loopspit
Lot,eigennaam,Lot,Loth,https://data.goldenagents.org/boedellexicon/eigennaam/Lot
Lot,eigennaam,Lot,Lot,https://data.goldenagents.org/boedellexicon/eigennaam/Lot
lot,voorwerp,lot,lot,https://data.goldenagents.org/boedellexicon/voorwerp/lot
luier,voorwerp,luier,luijer,https://data.goldenagents.org/boedellexicon/voorwerp/luier
luier,voorwerp,luiers,luijers,https://data.goldenagents.org/boedellexicon/voorwerp/luier
luier,voorwerp,luiertje,luijertje,https://data.goldenagents.org/boedellexicon/voorwerp/luier
luier,voorwerp,luiertjes,luijertjens,https://data.goldenagents.org/boedellexicon/voorwerp/luier
luiermand,voorwerp,luiermand,luijermandt,https://data.goldenagents.org/boedellexicon/voorwerp/luiermand
luiermand,voorwerp,luiermanden,luijermanden,https://data.goldenagents.org/boedellexicon/voorwerp/luiermand
luiermand,voorwerp,luiermandje,luijermantie,https://data.goldenagents.org/boedellexicon/voorwerp/luiermand
luiermandskastje,voorwerp,luiermandskastje,luijermanskasje,https://data.goldenagents.org/boedellexicon/voorwerp/luiermandskastje
luit,voorwerp,luit,,https://data.goldenagents.org/boedellexicon/voorwerp/luit
luit,voorwerp,luiten,luitten,https://data.goldenagents.org/boedellexicon/voorwerp/luit
Luiten,eigennaam,Luiten,Luitten,https://data.goldenagents.org/boedellexicon/eigennaam/Luiten
luitenant,beroep,luitenant,luijtenant,https:/www.vondel.humanities.uva.nl/ecartico/occupations/546
luitenant,beroep,luitenant,luytenant,https:/www.vondel.humanities.uva.nl/ecartico/occupations/546
luiwagen,voorwerp,luiwagen,luijwagen,https://data.goldenagents.org/boedellexicon/voorwerp/luiwagen
lus,voorwerp,lussen,lutsen,https://data.goldenagents.org/boedellexicon/voorwerp/lus
maagd,voorstelling,maagden,maechden,https://data.goldenagents.org/boedellexicon/voorstelling/maagd
maan,voorwerp,maantje,maentge,https://data.goldenagents.org/boedellexicon/voorwerp/maan
maan,voorwerp,maantje,maentje,https://data.goldenagents.org/boedellexicon/voorwerp/maan
