Eert	1103		1103	1.47688e-05	ngram	1	1.52609e-05
gestr	1102		1102	1.47554e-05	ngram	1	1.5247e-05
107	1101		1101	1.4742e-05	ngram	1	1.52332e-05
Tobias	1100		1100	1.47286e-05	ngram	1	1.52194e-05
vermeld	1099		1099	1.47152e-05	ngram	1	1.52055e-05
Hoofdofficier	1099		1099	1.47152e-05	ngram	1	1.52055e-05
Honderd	1099		1099	1.47152e-05	ngram	1	1.52055e-05
Gagie	1099		1099	1.47152e-05	ngram	1	1.52055e-05
119	1099		1099	1.47152e-05	ngram	1	1.52055e-05
veen	1098		1098	1.47018e-05	ngram	1	1.51917e-05
gesegt	1098		1098	1.47018e-05	ngram	1	1.51917e-05
Cadix	1098		1098	1.47018e-05	ngram	1	1.51917e-05
Visscher	1097		1097	1.46884e-05	ngram	1	1.51779e-05
tin	1097		1097	1.46884e-05	ngram	1	1.51779e-05
Harmensz	1097		1097	1.46884e-05	ngram	1	1.51779e-05
voon	1096		1096	1.4675e-05	ngram	1	1.5164e-05
primo	1096		1096	1.4675e-05	ngram	1	1.5164e-05
Levenden	1096		1096	1.4675e-05	ngram	1	1.5164e-05
kleet	1096		1096	1.4675e-05	ngram	1	1.5164e-05
Frederick	1096		1096	1.4675e-05	ngram	1	1.5164e-05
So	1095		1095	1.46617e-05	ngram	1	1.51502e-05
block	1095		1095	1.46617e-05	ngram	1	1.51502e-05
bevryden	1095		1095	1.46617e-05	ngram	1	1.51502e-05
Lineman	1094		1094	1.46483e-05	ngram	1	1.51363e-05
ervportie	1094		1094	1.46483e-05	ngram	1	1.51363e-05
deer	1094		1094	1.46483e-05	ngram	1	1.51363e-05
122	1094		1094	1.46483e-05	ngram	1	1.51363e-05
Verklaarde	1093		1093	1.46349e-05	ngram	1	1.51225e-05
Kamer	1093		1093	1.46349e-05	ngram	1	1.51225e-05
Jurrien	1093		1093	1.46349e-05	ngram	1	1.51225e-05
passeerde	1092		1092	1.46215e-05	ngram	1	1.51087e-05
lappen	1092		1092	1.46215e-05	ngram	1	1.51087e-05
Engeltje	1092		1092	1.46215e-05	ngram	1	1.51087e-05
waert	1091		1091	1.46081e-05	ngram	1	1.50948e-05
uitgedrukt	1091		1091	1.46081e-05	ngram	1	1.50948e-05
Text	1091		1091	1.46081e-05	ngram	1	1.50948e-05
ontstaen	1091		1091	1.46081e-05	ngram	1	1.50948e-05
Lijsbet	1091		1091	1.46081e-05	ngram	1	1.50948e-05
d'Eersame	1091		1091	1.46081e-05	ngram	1	1.50948e-05
Schouten	1090		1090	1.45947e-05	ngram	1	1.5081e-05
principale	1090		1090	1.45947e-05	ngram	1	1.5081e-05
Gerechten	1090		1090	1.45947e-05	ngram	1	1.5081e-05
differentien	1090		1090	1.45947e-05	ngram	1	1.5081e-05
131	1090		1090	1.45947e-05	ngram	1	1.5081e-05
sicht	1089		1089	1.45813e-05	ngram	1	1.50672e-05
1744	1089		1089	1.45813e-05	ngram	1	1.50672e-05
nt	1088		1088	1.45679e-05	ngram	1	1.50533e-05
minderinge	1088		1088	1.45679e-05	ngram	1	1.50533e-05
pompen	1087		1087	1.45545e-05	ngram	1	1.50395e-05
hondertste	1087		1087	1.45545e-05	ngram	1	1.50395e-05
gemaakte	1087		1087	1.45545e-05	ngram	1	1.50395e-05
nicht	1086		1086	1.45411e-05	ngram	1	1.50257e-05
d'voorn	1086		1086	1.45411e-05	ngram	1	1.50257e-05
doteren	1086		1086	1.45411e-05	ngram	1	1.50257e-05
121	1086		1086	1.45411e-05	ngram	1	1.50257e-05
ziel	1085		1085	1.45278e-05	ngram	1	1.50118e-05
Verklaaring	1085		1085	1.45278e-05	ngram	1	1.50118e-05
langen	1085		1085	1.45278e-05	ngram	1	1.50118e-05
versoekende	1084		1084	1.45144e-05	ngram	1	1.4998e-05
alimentatie	1084		1084	1.45144e-05	ngram	1	1.4998e-05
126	1084		1084	1.45144e-05	ngram	1	1.4998e-05
verkeert	1083		1083	1.4501e-05	ngram	1	1.49842e-05
136	1083		1083	1.4501e-05	ngram	1	1.49842e-05
tig	1082		1082	1.44876e-05	ngram	1	1.49703e-05
Kooplieden	1082		1082	1.44876e-05	ngram	1	1.49703e-05
bereijt	1082		1082	1.44876e-05	ngram	1	1.49703e-05
jonge	1081		1081	1.44742e-05	ngram	1	1.49565e-05
geleeden	1081		1081	1.44742e-05	ngram	1	1.49565e-05
eygener	1081		1081	1.44742e-05	ngram	1	1.49565e-05
teken	1080		1080	1.44608e-05	ngram	1	1.49426e-05
utrecht	1079		1079	1.44474e-05	ngram	1	1.49288e-05
keijser	1079		1079	1.44474e-05	ngram	1	1.49288e-05
129	1079		1079	1.44474e-05	ngram	1	1.49288e-05
Zeedijck	1078		1078	1.4434e-05	ngram	1	1.4915e-05
verclaringe	1078		1078	1.4434e-05	ngram	1	1.4915e-05
onsekere	1078		1078	1.4434e-05	ngram	1	1.4915e-05
uitte	1077		1077	1.44206e-05	ngram	1	1.49011e-05
gebroocken	1077		1077	1.44206e-05	ngram	1	1.49011e-05
DE	1077		1077	1.44206e-05	ngram	1	1.49011e-05
sola	1076		1076	1.44073e-05	ngram	1	1.48873e-05
Jongedochter	1076		1076	1.44073e-05	ngram	1	1.48873e-05
jaer	1076		1076	1.44073e-05	ngram	1	1.48873e-05
Marre	1075		1075	1.43939e-05	ngram	1	1.48735e-05
houders	1075		1075	1.43939e-05	ngram	1	1.48735e-05
1667	1075		1075	1.43939e-05	ngram	1	1.48735e-05
t.	1074		1074	1.43805e-05	ngram	1	1.48596e-05
sinde	1074		1074	1.43805e-05	ngram	1	1.48596e-05
maeckelaer	1074		1074	1.43805e-05	ngram	1	1.48596e-05
cleyn	1074		1074	1.43805e-05	ngram	1	1.48596e-05
Banco	1074		1074	1.43805e-05	ngram	1	1.48596e-05
118	1074		1074	1.43805e-05	ngram	1	1.48596e-05
gerede	1073		1073	1.43671e-05	ngram	1	1.48458e-05
verplicht	1072		1072	1.43537e-05	ngram	1	1.4832e-05
duijm	1072		1072	1.43537e-05	ngram	1	1.4832e-05
Christian	1072		1072	1.43537e-05	ngram	1	1.4832e-05
vreeden	1071		1071	1.43403e-05	ngram	1	1.48181e-05
tt	1071		1071	1.43403e-05	ngram	1	1.48181e-05
bevorderen	1071		1071	1.43403e-05	ngram	1	1.48181e-05
toebehoorende	1070		1070	1.43269e-05	ngram	1	1.48043e-05
stuk	1070		1070	1.43269e-05	ngram	1	1.48043e-05
Bruijt	1070		1070	1.43269e-05	ngram	1	1.48043e-05
voorgoet	1069		1069	1.43135e-05	ngram	1	1.47905e-05
placcaten	1069		1069	1.43135e-05	ngram	1	1.47905e-05
Jochum	1069		1069	1.43135e-05	ngram	1	1.47905e-05
beken	1068		1068	1.43001e-05	ngram	1	1.47766e-05
mettemin	1067		1067	1.42867e-05	ngram	1	1.47628e-05
gebleken	1067		1067	1.42867e-05	ngram	1	1.47628e-05
weeder	1066		1066	1.42734e-05	ngram	1	1.47489e-05
leeden	1066		1066	1.42734e-05	ngram	1	1.47489e-05
Tweeduijsent	1065		1065	1.426e-05	ngram	1	1.47351e-05
touwen	1065		1065	1.426e-05	ngram	1	1.47351e-05
Roo	1065		1065	1.426e-05	ngram	1	1.47351e-05
laken	1065		1065	1.426e-05	ngram	1	1.47351e-05
comptoir	1065		1065	1.426e-05	ngram	1	1.47351e-05
compte	1065		1065	1.426e-05	ngram	1	1.47351e-05
weduwenaer	1064		1064	1.42466e-05	ngram	1	1.47213e-05
onderde	1064		1064	1.42466e-05	ngram	1	1.47213e-05
Doctor	1064		1064	1.42466e-05	ngram	1	1.47213e-05
antwoord	1064		1064	1.42466e-05	ngram	1	1.47213e-05
tol	1063		1063	1.42332e-05	ngram	1	1.47074e-05
Stierman	1063		1063	1.42332e-05	ngram	1	1.47074e-05
sl	1063		1063	1.42332e-05	ngram	1	1.47074e-05
reders	1063		1063	1.42332e-05	ngram	1	1.47074e-05
onkosten	1063		1063	1.42332e-05	ngram	1	1.47074e-05
kennis	1063		1063	1.42332e-05	ngram	1	1.47074e-05
Dr	1063		1063	1.42332e-05	ngram	1	1.47074e-05
bovenstaande	1063		1063	1.42332e-05	ngram	1	1.47074e-05
vonnis	1062		1062	1.42198e-05	ngram	1	1.46936e-05
solemniteijten	1062		1062	1.42198e-05	ngram	1	1.46936e-05
gestorven	1062		1062	1.42198e-05	ngram	1	1.46936e-05
Eva	1062		1062	1.42198e-05	ngram	1	1.46936e-05
voorvallende	1061		1061	1.42064e-05	ngram	1	1.46798e-05
indienst	1061		1061	1.42064e-05	ngram	1	1.46798e-05
zeggende	1060		1060	1.4193e-05	ngram	1	1.46659e-05
uijtstaande	1060		1060	1.4193e-05	ngram	1	1.46659e-05
haen	1060		1060	1.4193e-05	ngram	1	1.46659e-05
20e.	1060		1060	1.4193e-05	ngram	1	1.46659e-05
Weeskamer	1059		1059	1.41796e-05	ngram	1	1.46521e-05
Vierden	1059		1059	1.41796e-05	ngram	1	1.46521e-05
resto	1059		1059	1.41796e-05	ngram	1	1.46521e-05
Oude	1059		1059	1.41796e-05	ngram	1	1.46521e-05
moesten	1059		1059	1.41796e-05	ngram	1	1.46521e-05
xxix	1058		1058	1.41662e-05	ngram	1	1.46383e-05
gekendt	1058		1058	1.41662e-05	ngram	1	1.46383e-05
blijckende	1058		1058	1.41662e-05	ngram	1	1.46383e-05
vonnisse	1057		1057	1.41528e-05	ngram	1	1.46244e-05
spreeken	1057		1057	1.41528e-05	ngram	1	1.46244e-05
Hansz	1057		1057	1.41528e-05	ngram	1	1.46244e-05
verright	1056		1056	1.41395e-05	ngram	1	1.46106e-05
smit	1056		1056	1.41395e-05	ngram	1	1.46106e-05
Dijk	1056		1056	1.41395e-05	ngram	1	1.46106e-05
dieselve	1056		1056	1.41395e-05	ngram	1	1.46106e-05
voorval	1055		1055	1.41261e-05	ngram	1	1.45968e-05
teekenen	1055		1055	1.41261e-05	ngram	1	1.45968e-05
geassist	1055		1055	1.41261e-05	ngram	1	1.45968e-05
eeuwelijck	1055		1055	1.41261e-05	ngram	1	1.45968e-05
beslagh	1055		1055	1.41261e-05	ngram	1	1.45968e-05
Administratie	1055		1055	1.41261e-05	ngram	1	1.45968e-05
ijn	1054		1054	1.41127e-05	ngram	1	1.45829e-05
rommelingh	1053		1053	1.40993e-05	ngram	1	1.45691e-05
gladde	1053		1053	1.40993e-05	ngram	1	1.45691e-05
gebruijkende	1053		1053	1.40993e-05	ngram	1	1.45691e-05
gearresteert	1053		1053	1.40993e-05	ngram	1	1.45691e-05
fOp	1053		1053	1.40993e-05	ngram	1	1.45691e-05
1665	1053		1053	1.40993e-05	ngram	1	1.45691e-05
specificatie	1052		1052	1.40859e-05	ngram	1	1.45552e-05
Rega	1052		1052	1.40859e-05	ngram	1	1.45552e-05
prcto	1052		1052	1.40859e-05	ngram	1	1.45552e-05
diamanten	1052		1052	1.40859e-05	ngram	1	1.45552e-05
proffyte	1051		1051	1.40725e-05	ngram	1	1.45414e-05
Noorwegen	1051		1051	1.40725e-05	ngram	1	1.45414e-05
liquidatie	1051		1051	1.40725e-05	ngram	1	1.45414e-05
bovengemelte	1051		1051	1.40725e-05	ngram	1	1.45414e-05
Tinne	1050		1050	1.40591e-05	ngram	1	1.45276e-05
tachentich	1050		1050	1.40591e-05	ngram	1	1.45276e-05
soone	1050		1050	1.40591e-05	ngram	1	1.45276e-05
goedvind	1050		1050	1.40591e-05	ngram	1	1.45276e-05
daerbij	1050		1050	1.40591e-05	ngram	1	1.45276e-05
158	1050		1050	1.40591e-05	ngram	1	1.45276e-05
pretentien	1049		1049	1.40457e-05	ngram	1	1.45137e-05
gelegateerde	1049		1049	1.40457e-05	ngram	1	1.45137e-05
daerover	1049		1049	1.40457e-05	ngram	1	1.45137e-05
1738	1049		1049	1.40457e-05	ngram	1	1.45137e-05
171	1049		1049	1.40457e-05	ngram	1	1.45137e-05
tendancke	1048		1048	1.40323e-05	ngram	1	1.44999e-05
reeds	1047		1047	1.4019e-05	ngram	1	1.44861e-05
135	1047		1047	1.4019e-05	ngram	1	1.44861e-05
onderstant	1046		1046	1.40056e-05	ngram	1	1.44722e-05
Jurgen	1046		1046	1.40056e-05	ngram	1	1.44722e-05
gerritsz	1046		1046	1.40056e-05	ngram	1	1.44722e-05
sara	1045		1045	1.39922e-05	ngram	1	1.44584e-05
Erfgenaamen	1045		1045	1.39922e-05	ngram	1	1.44584e-05
ebben	1045		1045	1.39922e-05	ngram	1	1.44584e-05
dienende	1045		1045	1.39922e-05	ngram	1	1.44584e-05
voord	1044		1044	1.39788e-05	ngram	1	1.44446e-05
openbaar	1044		1044	1.39788e-05	ngram	1	1.44446e-05
K	1044		1044	1.39788e-05	ngram	1	1.44446e-05
zeven	1043		1043	1.39654e-05	ngram	1	1.44307e-05
reeckenen	1043		1043	1.39654e-05	ngram	1	1.44307e-05
Justitie	1043		1043	1.39654e-05	ngram	1	1.44307e-05
borg	1043		1043	1.39654e-05	ngram	1	1.44307e-05
geraakt	1042		1042	1.3952e-05	ngram	1	1.44169e-05
gelopen	1042		1042	1.3952e-05	ngram	1	1.44169e-05
avont	1042		1042	1.3952e-05	ngram	1	1.44169e-05
waarheid	1041		1041	1.39386e-05	ngram	1	1.44031e-05
overte	1041		1041	1.39386e-05	ngram	1	1.44031e-05
middag	1041		1041	1.39386e-05	ngram	1	1.44031e-05
Der	1041		1041	1.39386e-05	ngram	1	1.44031e-05
114	1041		1041	1.39386e-05	ngram	1	1.44031e-05
113	1041		1041	1.39386e-05	ngram	1	1.44031e-05
xxvij	1040		1040	1.39252e-05	ngram	1	1.43892e-05
voorgaande	1040		1040	1.39252e-05	ngram	1	1.43892e-05
verrigt	1040		1040	1.39252e-05	ngram	1	1.43892e-05
las	1040		1040	1.39252e-05	ngram	1	1.43892e-05
divisionis	1040		1040	1.39252e-05	ngram	1	1.43892e-05
accepterende	1040		1040	1.39252e-05	ngram	1	1.43892e-05
wisselbrieven	1039		1039	1.39118e-05	ngram	1	1.43754e-05
Meer	1039		1039	1.39118e-05	ngram	1	1.43754e-05
kooplieden	1039		1039	1.39118e-05	ngram	1	1.43754e-05
ancker	1039		1039	1.39118e-05	ngram	1	1.43754e-05
affaires	1039		1039	1.39118e-05	ngram	1	1.43754e-05
vl	1038		1038	1.38984e-05	ngram	1	1.43615e-05
verloop	1038		1038	1.38984e-05	ngram	1	1.43615e-05
alsulke	1038		1038	1.38984e-05	ngram	1	1.43615e-05
slecht	1037		1037	1.38851e-05	ngram	1	1.43477e-05
optie	1037		1037	1.38851e-05	ngram	1	1.43477e-05
Hare	1037		1037	1.38851e-05	ngram	1	1.43477e-05
handelinge	1037		1037	1.38851e-05	ngram	1	1.43477e-05
ducatons	1037		1037	1.38851e-05	ngram	1	1.43477e-05
Comparan	1037		1037	1.38851e-05	ngram	1	1.43477e-05
Stellen	1036		1036	1.38717e-05	ngram	1	1.43339e-05
oper	1036		1036	1.38717e-05	ngram	1	1.43339e-05
hart	1036		1036	1.38717e-05	ngram	1	1.43339e-05
Clausulen	1036		1036	1.38717e-05	ngram	1	1.43339e-05
siyn	1035		1035	1.38583e-05	ngram	1	1.432e-05
overleveringe	1035		1035	1.38583e-05	ngram	1	1.432e-05
mas	1035		1035	1.38583e-05	ngram	1	1.432e-05
lapje	1035		1035	1.38583e-05	ngram	1	1.432e-05
klokke	1035		1035	1.38583e-05	ngram	1	1.432e-05
ronde	1034		1034	1.38449e-05	ngram	1	1.43062e-05
negentig	1034		1034	1.38449e-05	ngram	1	1.43062e-05
jegenwoordige	1034		1034	1.38449e-05	ngram	1	1.43062e-05
ul	1033		1033	1.38315e-05	ngram	1	1.42924e-05
seeventig	1033		1033	1.38315e-05	ngram	1	1.42924e-05
reeders	1033		1033	1.38315e-05	ngram	1	1.42924e-05
heef	1033		1033	1.38315e-05	ngram	1	1.42924e-05
das	1033		1033	1.38315e-05	ngram	1	1.42924e-05
Balde	1033		1033	1.38315e-05	ngram	1	1.42924e-05
Amstelrede	1033		1033	1.38315e-05	ngram	1	1.42924e-05
vliet	1032		1032	1.38181e-05	ngram	1	1.42785e-05
nam	1031		1031	1.38047e-05	ngram	1	1.42647e-05
bode	1031		1031	1.38047e-05	ngram	1	1.42647e-05
10e.	1031		1031	1.38047e-05	ngram	1	1.42647e-05
tyden	1030		1030	1.37913e-05	ngram	1	1.42509e-05
overgekomen	1030		1030	1.37913e-05	ngram	1	1.42509e-05
goetvinden	1030		1030	1.37913e-05	ngram	1	1.42509e-05
Werden	1029		1029	1.37779e-05	ngram	1	1.4237e-05
124	1029		1029	1.37779e-05	ngram	1	1.4237e-05
sinnen	1028		1028	1.37646e-05	ngram	1	1.42232e-05
quijtscheldinge	1028		1028	1.37646e-05	ngram	1	1.42232e-05
Dienaar	1028		1028	1.37646e-05	ngram	1	1.42232e-05
bewaringe	1028		1028	1.37646e-05	ngram	1	1.42232e-05
approberende	1028		1028	1.37646e-05	ngram	1	1.42232e-05
178	1028		1028	1.37646e-05	ngram	1	1.42232e-05
Vijftien	1027		1027	1.37512e-05	ngram	1	1.42093e-05
uijtgekeert	1027		1027	1.37512e-05	ngram	1	1.42093e-05
neusdoecken	1027		1027	1.37512e-05	ngram	1	1.42093e-05
vriesland	1026		1026	1.37378e-05	ngram	1	1.41955e-05
Josias	1026		1026	1.37378e-05	ngram	1	1.41955e-05
getrouwel	1026		1026	1.37378e-05	ngram	1	1.41955e-05
boek	1026		1026	1.37378e-05	ngram	1	1.41955e-05
res	1025		1025	1.37244e-05	ngram	1	1.41817e-05
kopjes	1025		1025	1.37244e-05	ngram	1	1.41817e-05
gehaelt	1025		1025	1.37244e-05	ngram	1	1.41817e-05
daervoor	1025		1025	1.37244e-05	ngram	1	1.41817e-05
sodanigen	1024		1024	1.3711e-05	ngram	1	1.41678e-05
Meijndert	1024		1024	1.3711e-05	ngram	1	1.41678e-05
geschildert	1023		1023	1.36976e-05	ngram	1	1.4154e-05
gesamentl	1023		1023	1.36976e-05	ngram	1	1.4154e-05
weden	1022		1022	1.36842e-05	ngram	1	1.41402e-05
waarlijk	1022		1022	1.36842e-05	ngram	1	1.41402e-05
vercooper	1022		1022	1.36842e-05	ngram	1	1.41402e-05
uijtgedruckt	1022		1022	1.36842e-05	ngram	1	1.41402e-05
taeffel	1022		1022	1.36842e-05	ngram	1	1.41402e-05
sulcker	1022		1022	1.36842e-05	ngram	1	1.41402e-05
Wilde	1021		1021	1.36708e-05	ngram	1	1.41263e-05
minsten	1021		1021	1.36708e-05	ngram	1	1.41263e-05
xix	1020		1020	1.36574e-05	ngram	1	1.41125e-05
Sulcx	1019		1019	1.3644e-05	ngram	1	1.40987e-05
huysen	1019		1019	1.3644e-05	ngram	1	1.40987e-05
Beek	1019		1019	1.3644e-05	ngram	1	1.40987e-05
stuks	1018		1018	1.36307e-05	ngram	1	1.40848e-05
solemneele	1018		1018	1.36307e-05	ngram	1	1.40848e-05
gasterijhr	1018		1018	1.36307e-05	ngram	1	1.40848e-05
guaranderen	1017		1017	1.36173e-05	ngram	1	1.4071e-05
eijgendomme	1017		1017	1.36173e-05	ngram	1	1.4071e-05
Bernard	1017		1017	1.36173e-05	ngram	1	1.4071e-05
bereids	1017		1017	1.36173e-05	ngram	1	1.4071e-05
tamst	1016		1016	1.36039e-05	ngram	1	1.40572e-05
hoewaer	1016		1016	1.36039e-05	ngram	1	1.40572e-05
1737	1016		1016	1.36039e-05	ngram	1	1.40572e-05
Stuijvers	1015		1015	1.35905e-05	ngram	1	1.40433e-05
praeesentie	1015		1015	1.35905e-05	ngram	1	1.40433e-05
Oprecht	1015		1015	1.35905e-05	ngram	1	1.40433e-05
Ho	1015		1015	1.35905e-05	ngram	1	1.40433e-05
Bernardus	1015		1015	1.35905e-05	ngram	1	1.40433e-05
royen	1014		1014	1.35771e-05	ngram	1	1.40295e-05
surrogatie	1013		1013	1.35637e-05	ngram	1	1.40156e-05
133	1013		1013	1.35637e-05	ngram	1	1.40156e-05
requiranten	1012		1012	1.35503e-05	ngram	1	1.40018e-05
ƒ1	1012		1012	1.35503e-05	ngram	1	1.40018e-05
123	1012		1012	1.35503e-05	ngram	1	1.40018e-05
gerechtigt	1011		1011	1.35369e-05	ngram	1	1.3988e-05
Eijland	1011		1011	1.35369e-05	ngram	1	1.3988e-05
Armen	1011		1011	1.35369e-05	ngram	1	1.3988e-05
eenhondert	1010		1010	1.35235e-05	ngram	1	1.39741e-05
contra	1010		1010	1.35235e-05	ngram	1	1.39741e-05
gebruyckende	1009		1009	1.35101e-05	ngram	1	1.39603e-05
beginnende	1009		1009	1.35101e-05	ngram	1	1.39603e-05
140	1009		1009	1.35101e-05	ngram	1	1.39603e-05
mondigh	1008		1008	1.34968e-05	ngram	1	1.39465e-05
Constitueeren	1008		1008	1.34968e-05	ngram	1	1.39465e-05
meest	1007		1007	1.34834e-05	ngram	1	1.39326e-05
huwelijke	1007		1007	1.34834e-05	ngram	1	1.39326e-05
zult	1006		1006	1.347e-05	ngram	1	1.39188e-05
the	1006		1006	1.347e-05	ngram	1	1.39188e-05
Hebben	1006		1006	1.347e-05	ngram	1	1.39188e-05
Elbert	1006		1006	1.347e-05	ngram	1	1.39188e-05
Cleermaker	1006		1006	1.347e-05	ngram	1	1.39188e-05
andries	1006		1006	1.347e-05	ngram	1	1.39188e-05
submitteren	1005		1005	1.34566e-05	ngram	1	1.3905e-05
gereeckent	1005		1005	1.34566e-05	ngram	1	1.3905e-05
deselfs	1005		1005	1.34566e-05	ngram	1	1.3905e-05
nn	1004		1004	1.34432e-05	ngram	1	1.38911e-05
geseijt	1004		1004	1.34432e-05	ngram	1	1.38911e-05
bennen	1004		1004	1.34432e-05	ngram	1	1.38911e-05
139	1004		1004	1.34432e-05	ngram	1	1.38911e-05
tan	1002		1002	1.34164e-05	ngram	1	1.38635e-05
synent	1002		1002	1.34164e-05	ngram	1	1.38635e-05
Ophuijden	1002		1002	1.34164e-05	ngram	1	1.38635e-05
bruyt	1002		1002	1.34164e-05	ngram	1	1.38635e-05
tloot	1001		1001	1.3403e-05	ngram	1	1.38496e-05
geeft	1001		1001	1.3403e-05	ngram	1	1.38496e-05
aenmerckinge	1001		1001	1.3403e-05	ngram	1	1.38496e-05
steden	1000		1000	1.33896e-05	ngram	1	1.38358e-05
Opt	1000		1000	1.33896e-05	ngram	1	1.38358e-05
kerk	1000		1000	1.33896e-05	ngram	1	1.38358e-05
kandelaers	1000		1000	1.33896e-05	ngram	1	1.38358e-05
Institutie	1000		1000	1.33896e-05	ngram	1	1.38358e-05
Hendriksz	1000		1000	1.33896e-05	ngram	1	1.38358e-05
latene	999		999	1.33763e-05	ngram	1	1.38219e-05
Willemina	998		998	1.33629e-05	ngram	1	1.38081e-05
vierduijsent	998		998	1.33629e-05	ngram	1	1.38081e-05
transporten	998		998	1.33629e-05	ngram	1	1.38081e-05
Hoven	998		998	1.33629e-05	ngram	1	1.38081e-05
dor	997		997	1.33495e-05	ngram	1	1.37943e-05
aanstonds	997		997	1.33495e-05	ngram	1	1.37943e-05
meerderjarigh	996		996	1.33361e-05	ngram	1	1.37804e-05
Manieren	996		996	1.33361e-05	ngram	1	1.37804e-05
Aletta	996		996	1.33361e-05	ngram	1	1.37804e-05
Zullende	995		995	1.33227e-05	ngram	1	1.37666e-05
Salomons	995		995	1.33227e-05	ngram	1	1.37666e-05
Leonard	995		995	1.33227e-05	ngram	1	1.37666e-05
dependentien	995		995	1.33227e-05	ngram	1	1.37666e-05
neven	994		994	1.33093e-05	ngram	1	1.37528e-05
eerstelyk	994		994	1.33093e-05	ngram	1	1.37528e-05
Cracht	994		994	1.33093e-05	ngram	1	1.37528e-05
noteeren	993		993	1.32959e-05	ngram	1	1.37389e-05
Levens	993		993	1.32959e-05	ngram	1	1.37389e-05
havenen	993		993	1.32959e-05	ngram	1	1.37389e-05
aenseggen	993		993	1.32959e-05	ngram	1	1.37389e-05
wordende	992		992	1.32825e-05	ngram	1	1.37251e-05
vyffhondert	992		992	1.32825e-05	ngram	1	1.37251e-05
sterken	992		992	1.32825e-05	ngram	1	1.37251e-05
some	992		992	1.32825e-05	ngram	1	1.37251e-05
Pinto	992		992	1.32825e-05	ngram	1	1.37251e-05
mid	992		992	1.32825e-05	ngram	1	1.37251e-05
huyze	992		992	1.32825e-05	ngram	1	1.37251e-05
verhaelt	991		991	1.32691e-05	ngram	1	1.37113e-05
ontt	991		991	1.32691e-05	ngram	1	1.37113e-05
Matroos	991		991	1.32691e-05	ngram	1	1.37113e-05
Weijgerinck	990		990	1.32557e-05	ngram	1	1.36974e-05
geannexeert	990		990	1.32557e-05	ngram	1	1.36974e-05
aa	990		990	1.32557e-05	ngram	1	1.36974e-05
134	990		990	1.32557e-05	ngram	1	1.36974e-05
tnegentich	989		989	1.32424e-05	ngram	1	1.36836e-05
dickwils	989		989	1.32424e-05	ngram	1	1.36836e-05
deughdel	989		989	1.32424e-05	ngram	1	1.36836e-05
committeert	989		989	1.32424e-05	ngram	1	1.36836e-05
2500	989		989	1.32424e-05	ngram	1	1.36836e-05
vreden	988		988	1.3229e-05	ngram	1	1.36698e-05
noodt	988		988	1.3229e-05	ngram	1	1.36698e-05
glasen	988		988	1.3229e-05	ngram	1	1.36698e-05
Dewelke	988		988	1.3229e-05	ngram	1	1.36698e-05
Reeckeningen	987		987	1.32156e-05	ngram	1	1.36559e-05
Langh	987		987	1.32156e-05	ngram	1	1.36559e-05
hoge	987		987	1.32156e-05	ngram	1	1.36559e-05
giste	987		987	1.32156e-05	ngram	1	1.36559e-05
B.	987		987	1.32156e-05	ngram	1	1.36559e-05
reqe	986		986	1.32022e-05	ngram	1	1.36421e-05
nagelatene	986		986	1.32022e-05	ngram	1	1.36421e-05
Doot	986		986	1.32022e-05	ngram	1	1.36421e-05
Dert	985		985	1.31888e-05	ngram	1	1.36282e-05
authorisatie	985		985	1.31888e-05	ngram	1	1.36282e-05
4000	985		985	1.31888e-05	ngram	1	1.36282e-05
172	985		985	1.31888e-05	ngram	1	1.36282e-05
kussen	984		984	1.31754e-05	ngram	1	1.36144e-05
hoogh	984		984	1.31754e-05	ngram	1	1.36144e-05
beschreeven	984		984	1.31754e-05	ngram	1	1.36144e-05
avonts	984		984	1.31754e-05	ngram	1	1.36144e-05
aenkleven	984		984	1.31754e-05	ngram	1	1.36144e-05
Giertje	983		983	1.3162e-05	ngram	1	1.36006e-05
Ernst	983		983	1.3162e-05	ngram	1	1.36006e-05
blaeuw	983		983	1.3162e-05	ngram	1	1.36006e-05
Mons	982		982	1.31486e-05	ngram	1	1.35867e-05
Boecken	982		982	1.31486e-05	ngram	1	1.35867e-05
Be	982		982	1.31486e-05	ngram	1	1.35867e-05
voorwaarde	981		981	1.31352e-05	ngram	1	1.35729e-05
verminderen	981		981	1.31352e-05	ngram	1	1.35729e-05
geliquideert	981		981	1.31352e-05	ngram	1	1.35729e-05
behangsel	981		981	1.31352e-05	ngram	1	1.35729e-05
Witt	980		980	1.31218e-05	ngram	1	1.35591e-05
onvermindert	980		980	1.31218e-05	ngram	1	1.35591e-05
institueerde	980		980	1.31218e-05	ngram	1	1.35591e-05
houd	980		980	1.31218e-05	ngram	1	1.35591e-05
geweesene	980		980	1.31218e-05	ngram	1	1.35591e-05
nalatende	979		979	1.31085e-05	ngram	1	1.35452e-05
Effect	979		979	1.31085e-05	ngram	1	1.35452e-05
alleenlijk	979		979	1.31085e-05	ngram	1	1.35452e-05
Po	978		978	1.30951e-05	ngram	1	1.35314e-05
Agatha	978		978	1.30951e-05	ngram	1	1.35314e-05
Susters	977		977	1.30817e-05	ngram	1	1.35176e-05
Reijse	977		977	1.30817e-05	ngram	1	1.35176e-05
hol	977		977	1.30817e-05	ngram	1	1.35176e-05
